Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-12 14:00:00+00:00,4046.636474609375,4057.18798828125,4031.357177734375,4049.4150390625,0,0.0,0.0
2021-12-12 15:00:00+00:00,4049.373291015625,4051.373779296875,4021.53857421875,4031.705322265625,0,0.0,0.0
2021-12-12 16:00:00+00:00,4032.320556640625,4042.70556640625,4021.311279296875,4041.69970703125,0,0.0,0.0
2021-12-12 17:00:00+00:00,4040.773681640625,4088.587890625,4040.773681640625,4087.993408203125,542514176,0.0,0.0
2021-12-12 18:00:00+00:00,4088.16064453125,4155.55810546875,4088.16064453125,4153.15576171875,564554752,0.0,0.0
2021-12-12 19:00:00+00:00,4154.99072265625,4165.712890625,4141.01171875,4141.28662109375,163123200,0.0,0.0
2021-12-12 20:00:00+00:00,4141.26318359375,4173.60888671875,4139.763671875,4146.2099609375,356342784,0.0,0.0
2021-12-12 21:00:00+00:00,4147.94580078125,4156.09326171875,4122.181640625,4125.4287109375,0,0.0,0.0
2021-12-12 22:00:00+00:00,4123.9609375,4155.134765625,4119.53515625,4150.39111328125,155526144,0.0,0.0
2021-12-12 23:00:00+00:00,4157.7587890625,4166.74072265625,4129.5009765625,4134.02197265625,0,0.0,0.0
2021-12-13 00:00:00+00:00,4136.35986328125,4145.955078125,4067.7099609375,4071.50634765625,0,0.0,0.0
2021-12-13 01:00:00+00:00,4071.284423828125,4071.284423828125,3982.56689453125,3989.6015625,893789184,0.0,0.0
2021-12-13 02:00:00+00:00,3979.27490234375,4000.19482421875,3963.486328125,3988.132568359375,297696256,0.0,0.0
2021-12-13 03:00:00+00:00,3985.542236328125,4012.179443359375,3977.883056640625,4004.8017578125,20936704,0.0,0.0
2021-12-13 04:00:00+00:00,4000.020263671875,4026.181640625,3994.8291015625,4023.685302734375,8087552,0.0,0.0
2021-12-13 05:00:00+00:00,4024.520751953125,4042.741943359375,3996.9912109375,4042.0947265625,239978496,0.0,0.0
2021-12-13 06:00:00+00:00,4042.87158203125,4042.87158203125,3989.259765625,3989.47900390625,112573440,0.0,0.0
2021-12-13 07:00:00+00:00,3992.361572265625,4009.47705078125,3978.86376953125,3990.818359375,388602880,0.0,0.0
2021-12-13 08:00:00+00:00,3990.3330078125,4033.125,3973.23193359375,4029.281982421875,68978688,0.0,0.0
2021-12-13 09:00:00+00:00,4027.90673828125,4027.90673828125,3992.56591796875,4001.926025390625,0,0.0,0.0
2021-12-13 10:00:00+00:00,4003.567626953125,4011.8271484375,3985.843017578125,3996.5849609375,95248384,0.0,0.0
2021-12-13 11:00:00+00:00,3998.467041015625,4018.881591796875,3992.645263671875,4015.8828125,1103872,0.0,0.0
2021-12-13 12:00:00+00:00,4015.24072265625,4024.375244140625,3992.60302734375,3992.7568359375,6024192,0.0,0.0
2021-12-13 13:00:00+00:00,3992.418701171875,3999.971435546875,3966.572509765625,3983.437744140625,442203136,0.0,0.0
2021-12-13 14:00:00+00:00,3979.30615234375,3979.30615234375,3912.72412109375,3924.1845703125,942649344,0.0,0.0
2021-12-13 15:00:00+00:00,3921.973388671875,3921.973388671875,3782.373779296875,3796.5556640625,1464904704,0.0,0.0
2021-12-13 16:00:00+00:00,3814.4267578125,3835.598388671875,3775.899169921875,3803.826416015625,1313286144,0.0,0.0
2021-12-13 17:00:00+00:00,3813.821533203125,3859.10595703125,3811.43505859375,3829.020263671875,688267264,0.0,0.0
2021-12-13 18:00:00+00:00,3832.9697265625,3839.360107421875,3813.698486328125,3819.142333984375,0,0.0,0.0
2021-12-13 19:00:00+00:00,3825.056884765625,3825.056884765625,3680.609130859375,3774.624267578125,1389570048,0.0,0.0
2021-12-13 20:00:00+00:00,3768.5888671875,3782.93408203125,3729.065185546875,3753.28662109375,734846976,0.0,0.0
2021-12-13 21:00:00+00:00,3754.695068359375,3779.44140625,3725.524658203125,3779.44140625,801011712,0.0,0.0
2021-12-13 22:00:00+00:00,3772.8544921875,3818.1943359375,3759.5185546875,3799.08349609375,658530304,0.0,0.0
2021-12-13 23:00:00+00:00,3795.105224609375,3807.942626953125,3780.805908203125,3781.278564453125,178368512,0.0,0.0
2021-12-14 00:00:00+00:00,3782.82275390625,3832.939453125,3771.62060546875,3825.392333984375,705382400,0.0,0.0
2021-12-14 01:00:00+00:00,3820.751708984375,3820.751708984375,3774.73974609375,3794.223876953125,0,0.0,0.0
2021-12-14 02:00:00+00:00,3790.210205078125,3795.882080078125,3758.25146484375,3781.93359375,0,0.0,0.0
2021-12-14 03:00:00+00:00,3781.615478515625,3799.33984375,3766.856689453125,3775.296630859375,229353472,0.0,0.0
2021-12-14 04:00:00+00:00,3779.96142578125,3796.35009765625,3767.3974609375,3772.8271484375,185890816,0.0,0.0
2021-12-14 05:00:00+00:00,3775.238037109375,3785.789306640625,3738.19873046875,3738.19873046875,0,0.0,0.0
2021-12-14 06:00:00+00:00,3739.36474609375,3757.696044921875,3700.104736328125,3729.224609375,410843136,0.0,0.0
2021-12-14 07:00:00+00:00,3730.979248046875,3785.70849609375,3730.979248046875,3785.70849609375,612837376,0.0,0.0
2021-12-14 08:00:00+00:00,3785.5234375,3823.5458984375,3785.5234375,3823.1533203125,537174016,0.0,0.0
2021-12-14 09:00:00+00:00,3822.9677734375,3823.718505859375,3769.92529296875,3769.92529296875,116137984,0.0,0.0
2021-12-14 10:00:00+00:00,3772.425048828125,3818.665283203125,3768.126953125,3818.665283203125,533655552,0.0,0.0
2021-12-14 11:00:00+00:00,3814.997802734375,3847.93310546875,3803.53857421875,3847.93310546875,470325248,0.0,0.0
2021-12-14 12:00:00+00:00,3847.749755859375,3865.152099609375,3821.912109375,3823.124755859375,570912768,0.0,0.0
2021-12-14 13:00:00+00:00,3822.785888671875,3838.666259765625,3776.542724609375,3798.25244140625,0,0.0,0.0
2021-12-14 14:00:00+00:00,3798.359619140625,3820.817626953125,3771.572509765625,3820.817626953125,0,0.0,0.0
2021-12-14 15:00:00+00:00,3821.85546875,3834.021240234375,3776.070068359375,3784.894775390625,0,0.0,0.0
2021-12-14 16:00:00+00:00,3786.599365234375,3804.759033203125,3757.810791015625,3779.700927734375,0,0.0,0.0
2021-12-14 17:00:00+00:00,3769.908447265625,3798.054931640625,3767.00439453125,3780.31591796875,0,0.0,0.0
2021-12-14 18:00:00+00:00,3765.260498046875,3782.3583984375,3738.249755859375,3745.4404296875,0,0.0,0.0
2021-12-14 19:00:00+00:00,3752.03564453125,3782.363525390625,3752.03564453125,3778.26708984375,0,0.0,0.0
2021-12-14 20:00:00+00:00,3776.6533203125,3819.6494140625,3776.6533203125,3817.8330078125,0,0.0,0.0
2021-12-14 21:00:00+00:00,3817.15966796875,3859.37841796875,3807.686279296875,3807.686279296875,0,0.0,0.0
2021-12-14 22:00:00+00:00,3814.287841796875,3814.287841796875,3814.287841796875,3814.287841796875,0,0.0,0.0
2021-12-14 23:00:00+00:00,3814.287841796875,3866.6337890625,3814.287841796875,3862.363037109375,8659528704,0.0,0.0
2021-12-15 00:00:00+00:00,3862.25146484375,3894.69775390625,3851.890380859375,3851.890380859375,0,0.0,0.0
2021-12-15 01:00:00+00:00,3853.74267578125,3853.74267578125,3828.51611328125,3838.362060546875,0,0.0,0.0
2021-12-15 02:00:00+00:00,3838.30419921875,3841.166015625,3815.141845703125,3826.818115234375,0,0.0,0.0
2021-12-15 03:00:00+00:00,3829.3134765625,3845.000244140625,3822.154052734375,3845.000244140625,0,0.0,0.0
2021-12-15 04:00:00+00:00,3847.789794921875,3872.2568359375,3831.04443359375,3858.747802734375,236011520,0.0,0.0
2021-12-15 05:00:00+00:00,3858.629638671875,3862.736083984375,3842.103515625,3851.24658203125,371922944,0.0,0.0
2021-12-15 06:00:00+00:00,3850.8369140625,3868.367919921875,3850.8369140625,3854.951904296875,0,0.0,0.0
2021-12-15 07:00:00+00:00,3854.43994140625,3869.518310546875,3847.73974609375,3868.25439453125,0,0.0,0.0
2021-12-15 08:00:00+00:00,3867.547119140625,3892.046875,3866.5478515625,3881.12353515625,0,0.0,0.0
2021-12-15 09:00:00+00:00,3882.003662109375,3885.53515625,3873.476806640625,3877.68896484375,0,0.0,0.0
2021-12-15 10:00:00+00:00,3878.09912109375,3882.701416015625,3860.88427734375,3863.834228515625,0,0.0,0.0
2021-12-15 11:00:00+00:00,3863.42578125,3871.6572265625,3846.2265625,3854.8134765625,0,0.0,0.0
2021-12-15 12:00:00+00:00,3854.5107421875,3871.955810546875,3818.907470703125,3819.385986328125,0,0.0,0.0
2021-12-15 13:00:00+00:00,3814.940185546875,3833.323974609375,3810.04638671875,3819.126953125,0,0.0,0.0
2021-12-15 14:00:00+00:00,3821.718994140625,3828.314208984375,3770.93896484375,3776.474609375,0,0.0,0.0
2021-12-15 15:00:00+00:00,3777.423583984375,3783.4248046875,3671.637451171875,3671.637451171875,286322688,0.0,0.0
2021-12-15 16:00:00+00:00,3666.4267578125,3708.353271484375,3664.719970703125,3708.353271484375,449140736,0.0,0.0
2021-12-15 17:00:00+00:00,3715.39404296875,3739.77978515625,3696.68603515625,3736.335205078125,370178048,0.0,0.0
2021-12-15 18:00:00+00:00,3731.61865234375,3830.3720703125,3725.15185546875,3806.82666015625,674347008,0.0,0.0
2021-12-15 19:00:00+00:00,3808.856201171875,3978.72705078125,3775.813720703125,3973.8984375,4100894720,0.0,0.0
2021-12-15 20:00:00+00:00,3970.547607421875,4086.372802734375,3970.547607421875,4056.02978515625,1969346560,0.0,0.0
2021-12-15 21:00:00+00:00,4056.882568359375,4078.46875,4039.418701171875,4055.913818359375,350758912,0.0,0.0
2021-12-15 22:00:00+00:00,4059.42919921875,4061.544189453125,3995.34521484375,3995.34521484375,143026176,0.0,0.0
2021-12-15 23:00:00+00:00,4000.070556640625,4029.4443359375,4000.070556640625,4020.65673828125,480067584,0.0,0.0
2021-12-16 00:00:00+00:00,4020.4150390625,4054.403076171875,4020.4150390625,4044.235107421875,406970368,0.0,0.0
2021-12-16 01:00:00+00:00,4044.590087890625,4049.18994140625,4028.827392578125,4048.131103515625,0,0.0,0.0
2021-12-16 02:00:00+00:00,4050.652099609375,4050.652099609375,4029.299072265625,4034.73193359375,8431616,0.0,0.0
2021-12-16 03:00:00+00:00,4031.42724609375,4040.584228515625,4012.288818359375,4020.138427734375,171055104,0.0,0.0
2021-12-16 04:00:00+00:00,4026.668701171875,4028.744384765625,4000.119873046875,4007.24853515625,0,0.0,0.0
2021-12-16 05:00:00+00:00,4010.777587890625,4023.272705078125,3986.982666015625,3986.982666015625,0,0.0,0.0
2021-12-16 06:00:00+00:00,3990.617431640625,4020.5166015625,3988.636962890625,4020.5166015625,337119232,0.0,0.0
2021-12-16 07:00:00+00:00,4024.13037109375,4046.93017578125,4018.4951171875,4027.677490234375,503455744,0.0,0.0
2021-12-16 08:00:00+00:00,4026.54443359375,4040.973876953125,4019.266845703125,4032.134765625,55162880,0.0,0.0
2021-12-16 09:00:00+00:00,4031.517333984375,4049.02978515625,4029.401611328125,4045.03857421875,0,0.0,0.0
2021-12-16 10:00:00+00:00,4047.98291015625,4058.34033203125,4043.461669921875,4051.68017578125,88629248,0.0,0.0
2021-12-16 11:00:00+00:00,4052.979736328125,4083.196533203125,4023.73486328125,4067.470458984375,672022528,0.0,0.0
2021-12-16 12:00:00+00:00,4075.014404296875,4076.111572265625,4035.887939453125,4036.662109375,123774976,0.0,0.0
2021-12-16 13:00:00+00:00,4037.685791015625,4092.696044921875,4015.76123046875,4079.703125,568023040,0.0,0.0
2021-12-16 14:00:00+00:00,4079.016845703125,4085.28271484375,4053.06396484375,4071.745849609375,128585728,0.0,0.0
2021-12-16 15:00:00+00:00,4064.22802734375,4110.36865234375,4042.613037109375,4097.341796875,0,0.0,0.0
2021-12-16 16:00:00+00:00,4086.686279296875,4108.8134765625,4067.371826171875,4080.2822265625,0,0.0,0.0
2021-12-16 17:00:00+00:00,4084.96142578125,4084.96142578125,4044.369140625,4047.327392578125,0,0.0,0.0
2021-12-16 18:00:00+00:00,4042.68212890625,4066.1396484375,4018.6767578125,4028.66162109375,0,0.0,0.0
2021-12-16 19:00:00+00:00,4031.482421875,4041.074951171875,3989.898681640625,3991.859130859375,0,0.0,0.0
2021-12-16 20:00:00+00:00,4004.70263671875,4048.732177734375,4002.340576171875,4026.975341796875,0,0.0,0.0
2021-12-16 21:00:00+00:00,4022.085693359375,4036.001953125,4019.00927734375,4032.032470703125,0,0.0,0.0
2021-12-16 22:00:00+00:00,4032.458251953125,4036.68798828125,3976.591552734375,4016.154296875,0,0.0,0.0
2021-12-16 23:00:00+00:00,4011.32275390625,4011.32275390625,3956.05712890625,3956.703369140625,0,0.0,0.0
2021-12-17 00:00:00+00:00,3959.012451171875,3985.4560546875,3951.25146484375,3975.610595703125,0,0.0,0.0
2021-12-17 01:00:00+00:00,3979.766845703125,3992.79248046875,3969.76416015625,3980.3857421875,0,0.0,0.0
2021-12-17 02:00:00+00:00,3981.842041015625,3982.9833984375,3955.352294921875,3976.160400390625,0,0.0,0.0
2021-12-17 03:00:00+00:00,3976.52978515625,3976.52978515625,3957.205322265625,3969.507080078125,0,0.0,0.0
2021-12-17 04:00:00+00:00,3969.48095703125,3988.583740234375,3969.48095703125,3978.166015625,0,0.0,0.0
2021-12-17 05:00:00+00:00,3981.6015625,3982.044677734375,3951.941650390625,3962.540771484375,121126912,0.0,0.0
2021-12-17 06:00:00+00:00,3960.603271484375,3960.794677734375,3935.37255859375,3936.6337890625,0,0.0,0.0
2021-12-17 07:00:00+00:00,3936.033935546875,3936.033935546875,3857.083984375,3883.74072265625,455929856,0.0,0.0
2021-12-17 08:00:00+00:00,3881.417236328125,3892.938232421875,3873.810546875,3888.494384765625,196708352,0.0,0.0
2021-12-17 09:00:00+00:00,3889.845458984375,3889.845458984375,3858.5888671875,3879.090087890625,41066496,0.0,0.0
2021-12-17 10:00:00+00:00,3881.091552734375,3881.091552734375,3818.26025390625,3820.097900390625,336324608,0.0,0.0
2021-12-17 11:00:00+00:00,3825.099609375,3851.905029296875,3821.895751953125,3836.50732421875,0,0.0,0.0
2021-12-17 12:00:00+00:00,3835.630615234375,3854.59228515625,3809.28076171875,3831.113037109375,0,0.0,0.0
2021-12-17 13:00:00+00:00,3827.138427734375,3840.786376953125,3811.019775390625,3819.39208984375,0,0.0,0.0
2021-12-17 14:00:00+00:00,3820.214599609375,3820.214599609375,3711.424560546875,3733.9228515625,897622016,0.0,0.0
2021-12-17 15:00:00+00:00,3739.31689453125,3839.599365234375,3715.71826171875,3832.405029296875,910491648,0.0,0.0
2021-12-17 16:00:00+00:00,3830.21630859375,3940.01904296875,3828.960205078125,3908.4208984375,507553792,0.0,0.0
2021-12-17 17:00:00+00:00,3911.518798828125,3911.518798828125,3848.662353515625,3857.953857421875,174733312,0.0,0.0
2021-12-17 18:00:00+00:00,3859.61279296875,3904.62890625,3856.808837890625,3904.62890625,0,0.0,0.0
2021-12-17 19:00:00+00:00,3902.7646484375,3918.03564453125,3878.60400390625,3881.20166015625,167182336,0.0,0.0
2021-12-17 20:00:00+00:00,3882.90283203125,3890.906982421875,3843.217041015625,3854.410400390625,152379392,0.0,0.0
2021-12-17 21:00:00+00:00,3850.9970703125,3933.98974609375,3840.447265625,3912.57861328125,779290624,0.0,0.0
2021-12-17 22:00:00+00:00,3902.6533203125,3908.972900390625,3825.543701171875,3895.891845703125,605304832,0.0,0.0
2021-12-17 23:00:00+00:00,3894.609375,3897.19921875,3870.228515625,3887.993896484375,0,0.0,0.0
2021-12-18 00:00:00+00:00,3880.29150390625,3886.217529296875,3836.468994140625,3882.545654296875,301535232,0.0,0.0
2021-12-18 01:00:00+00:00,3880.003662109375,3884.203857421875,3788.8974609375,3794.443115234375,625825792,0.0,0.0
2021-12-18 02:00:00+00:00,3789.22412109375,3818.50927734375,3774.614990234375,3788.862060546875,302682112,0.0,0.0
2021-12-18 03:00:00+00:00,3797.638916015625,3895.7041015625,3796.15234375,3882.1357421875,1183913984,0.0,0.0
2021-12-18 04:00:00+00:00,3879.4384765625,3891.731689453125,3846.743896484375,3888.507568359375,459177984,0.0,0.0
2021-12-18 05:00:00+00:00,3885.75927734375,3927.610107421875,3873.3671875,3910.18359375,533587968,0.0,0.0
2021-12-18 06:00:00+00:00,3908.08935546875,3931.018310546875,3890.42236328125,3890.482666015625,591302656,0.0,0.0
2021-12-18 07:00:00+00:00,3893.47998046875,3909.363525390625,3887.5107421875,3892.354248046875,0,0.0,0.0
2021-12-18 08:00:00+00:00,3893.881103515625,3920.9794921875,3875.993896484375,3893.075439453125,0,0.0,0.0
2021-12-18 09:00:00+00:00,3894.7822265625,3937.28955078125,3894.7822265625,3937.28955078125,200751104,0.0,0.0
2021-12-18 10:00:00+00:00,3942.07177734375,3986.083740234375,3926.69140625,3972.291748046875,676907008,0.0,0.0
2021-12-18 11:00:00+00:00,3978.179931640625,3979.43701171875,3953.326171875,3958.55078125,0,0.0,0.0
2021-12-18 12:00:00+00:00,3960.749267578125,3980.44677734375,3952.52197265625,3958.677490234375,0,0.0,0.0
2021-12-18 13:00:00+00:00,3963.45751953125,3966.937255859375,3930.7705078125,3930.7705078125,0,0.0,0.0
2021-12-18 14:00:00+00:00,3932.381591796875,3966.694580078125,3924.488525390625,3958.908447265625,0,0.0,0.0
2021-12-18 15:00:00+00:00,3958.20703125,3980.4482421875,3944.720703125,3947.1005859375,0,0.0,0.0
2021-12-18 16:00:00+00:00,3953.098388671875,3963.42431640625,3929.94384765625,3943.18212890625,0,0.0,0.0
2021-12-18 17:00:00+00:00,3943.065673828125,3955.70703125,3931.34228515625,3935.369384765625,0,0.0,0.0
2021-12-18 18:00:00+00:00,3936.881103515625,3949.46435546875,3936.353759765625,3945.337890625,0,0.0,0.0
2021-12-18 19:00:00+00:00,3943.159423828125,3948.974853515625,3912.9462890625,3942.94287109375,0,0.0,0.0
2021-12-18 20:00:00+00:00,3946.261962890625,3961.281005859375,3932.7802734375,3961.127685546875,0,0.0,0.0
2021-12-18 21:00:00+00:00,3960.28271484375,3973.426513671875,3941.567138671875,3972.62060546875,0,0.0,0.0
2021-12-18 22:00:00+00:00,3977.634521484375,3993.829833984375,3969.25341796875,3971.314453125,0,0.0,0.0
2021-12-18 23:00:00+00:00,3978.21044921875,3978.21044921875,3957.748779296875,3959.572998046875,0,0.0,0.0
2021-12-19 00:00:00+00:00,3960.872314453125,3969.666259765625,3932.796142578125,3945.684814453125,0,0.0,0.0
2021-12-19 01:00:00+00:00,3943.639404296875,3955.41650390625,3904.0087890625,3909.97119140625,0,0.0,0.0
2021-12-19 02:00:00+00:00,3908.470947265625,3947.368408203125,3907.54541015625,3943.6376953125,0,0.0,0.0
2021-12-19 03:00:00+00:00,3945.113525390625,4015.75927734375,3945.113525390625,3988.29150390625,289701888,0.0,0.0
2021-12-19 04:00:00+00:00,3989.21484375,4018.658447265625,3989.21484375,4013.59814453125,0,0.0,0.0
2021-12-19 05:00:00+00:00,4011.292724609375,4014.101806640625,3985.183349609375,3986.513427734375,0,0.0,0.0
2021-12-19 06:00:00+00:00,3987.901611328125,3990.890869140625,3969.621826171875,3969.621826171875,0,0.0,0.0
2021-12-19 07:00:00+00:00,3969.251953125,3991.42919921875,3965.388427734375,3979.351318359375,0,0.0,0.0
2021-12-19 08:00:00+00:00,3978.52685546875,3986.70654296875,3966.136962890625,3971.317138671875,0,0.0,0.0
2021-12-19 09:00:00+00:00,3969.4638671875,3974.562744140625,3940.13232421875,3947.079833984375,0,0.0,0.0
2021-12-19 10:00:00+00:00,3945.078125,3945.078125,3902.96044921875,3929.5712890625,0,0.0,0.0
2021-12-19 11:00:00+00:00,3926.03662109375,3932.77587890625,3906.830322265625,3931.009033203125,0,0.0,0.0
2021-12-19 12:00:00+00:00,3929.94580078125,3944.40966796875,3909.11181640625,3944.40966796875,0,0.0,0.0
2021-12-19 13:00:00+00:00,3941.852783203125,3968.848388671875,3915.2236328125,3966.990966796875,157390848,0.0,0.0
2021-12-19 14:00:00+00:00,3965.439208984375,3984.6572265625,3928.953369140625,3943.671630859375,956311552,0.0,0.0
2021-12-19 15:00:00+00:00,3944.97900390625,3946.111572265625,3917.533935546875,3917.533935546875,0,0.0,0.0
2021-12-19 16:00:00+00:00,3926.508056640625,3948.915283203125,3916.4609375,3929.459716796875,0,0.0,0.0
2021-12-19 17:00:00+00:00,3927.0908203125,3929.519287109375,3904.03369140625,3923.5078125,0,0.0,0.0
2021-12-19 18:00:00+00:00,3925.48388671875,3932.42822265625,3907.73779296875,3929.87060546875,0,0.0,0.0
2021-12-19 19:00:00+00:00,3932.408203125,3935.239990234375,3894.398681640625,3914.829833984375,105355264,0.0,0.0
2021-12-19 20:00:00+00:00,3915.456787109375,3928.065673828125,3903.4736328125,3917.9375,0,0.0,0.0
2021-12-19 21:00:00+00:00,3918.18701171875,3939.251708984375,3913.68212890625,3921.677001953125,0,0.0,0.0
2021-12-19 22:00:00+00:00,3921.6171875,3989.307861328125,3917.975830078125,3985.911865234375,312424448,0.0,0.0
2021-12-19 23:00:00+00:00,3983.404541015625,3983.404541015625,3914.8466796875,3914.8466796875,143119360,0.0,0.0
2021-12-20 00:00:00+00:00,3923.69580078125,3944.537109375,3898.026611328125,3944.537109375,382616576,0.0,0.0
2021-12-20 01:00:00+00:00,3951.51025390625,3980.0986328125,3921.756591796875,3940.284912109375,496283648,0.0,0.0
2021-12-20 02:00:00+00:00,3940.188720703125,3944.025390625,3920.44140625,3927.94921875,190988288,0.0,0.0
2021-12-20 03:00:00+00:00,3932.396484375,3936.07080078125,3896.960205078125,3906.3935546875,0,0.0,0.0
2021-12-20 04:00:00+00:00,3905.336669921875,3927.122802734375,3905.336669921875,3923.375732421875,14351360,0.0,0.0
